class,pc1,pc2
Not,-15.71963464,-1.021452703
Germinated,-19.74167867,-3.960699994
Germinated,-23.15893543,-3.982396867
Not,-18.21128645,11.00184383
Not,-17.85315878,-1.452044577
Not,-21.71357638,-3.12971347
Germinated,-31.94174282,-8.047794694
Germinated,-30.8724211,0.321235798
Not,-16.05844287,-0.796617482
Not,-24.33378818,-4.233739061
Not,-17.01085369,8.230534949
Not,-22.31588515,-1.80063708
Not,-23.84181736,-5.962879013
Not,-28.02784955,-6.249502676
Not,-42.81562469,-28.82109267
Not,-28.70543052,-10.63392245
Not,-18.72075379,-0.51096862
Not,-18.08467666,8.51324456
Not,-39.47861644,-11.16959687
Not,-24.46903506,-6.466719047
Not,-21.35926053,-1.203691292
Not,-22.52126064,-2.727632095
Germinated,-32.13845923,-11.5351161
Germinated,-22.0200918,-4.772525811
Germinated,-28.54398416,-8.471151661
Germinated,-30.0407922,-11.72946482
Not,-53.91847578,-29.91177254
Germinated,-28.55691928,-1.414424296
Not,-17.7596026,-0.285012656
Germinated,-24.03410279,12.54746302
Germinated,-25.86059096,2.72954608
Not,-27.67578392,-5.772496219
Germinated,-24.91413278,-0.151819544
Germinated,-26.81892153,4.008767095
Not,-46.21148332,-11.49768973
Not,-38.6909185,-10.91343031
Not,-15.80617659,1.274743782
Germinated,-18.68285075,-8.956766018
Germinated,-37.88798437,-36.21292634
Germinated,-19.04104582,2.237683696
Germinated,-14.90919442,-4.03363254
Not,-16.97070733,-9.694186845
Not,-15.30887477,-6.126014994
Not,-15.841113,-6.96750558
Germinated,-23.80584271,-16.66492931
Not,-16.42211727,-4.131578805
Germinated,-24.28330643,-17.62332958
Not,-15.51130999,-5.614875447
Not,-31.55761401,-24.5304958
Not,-17.63453627,-9.386360045
Not,-18.57270544,-8.746986162
Not,-18.99222107,-8.227272246
Germinated,-25.89996864,-21.31852377
Not,-20.97407555,-9.339317514
Not,-19.61157741,-8.628735175
Not,-15.4519413,-6.246721518
Germinated,-34.0705873,-16.93562487
Not,-15.82612304,-7.930370183
Not,-20.00628701,-13.34211008
Not,-23.67661667,-12.80892581
Not,-17.78538837,-7.208226102
Germinated,-19.47372127,1.118968111
Germinated,-18.43317475,-6.733085903
Not,-13.52767576,0.091339787
Not,-12.95600241,-4.083667934
Germinated,-15.85215386,-8.444223127
Germinated,-18.93580534,-8.916636002
Not,-13.51002127,6.591651405
Not,-17.878578,-6.662852355
Not,-19.21193101,-5.447994291
Germinated,-25.47497057,-14.32959797
Germinated,-23.91462908,-4.02864269
Not,-13.57329333,-4.449371333
Not,-21.16851967,-8.676237013
Not,-11.96094275,-0.079986645
Not,-18.60515405,-6.949614662
Not,-19.87508148,-8.522976692
Not,-24.04527846,-10.64692453
Not,-38.05704306,-36.08387547
Not,-18.34861132,-11.06435257
Not,-16.71226706,-5.48485083
Not,-17.31958821,0.056601821
Not,-37.48239473,-24.59436388
Not,-19.99507348,-11.62255231
Not,-16.70246184,-4.218622096
Not,-19.18669882,-5.690565446
Germinated,-26.37083569,-16.56381656
Germinated,-17.21898491,-8.697355271
Germinated,-24.90955345,-14.85558694
Germinated,-25.82178747,-20.38657708
Not,-43.32332302,-40.88699458
Germinated,-25.42890166,-5.987724877
Not,-16.01243486,-4.600232781
Germinated,-18.37929696,9.354414672
Germinated,-21.27175927,-3.505589963
Not,-20.28251185,-9.632366784
Germinated,-17.10163501,-3.64765613
Germinated,-20.69735026,-2.846379054
Not,-25.72051878,-7.902123177
Not,-27.78310418,-13.16644897
Not,-13.28200876,-2.105202218
Germinated,-22.43363116,-12.81666976
Germinated,-36.69442989,-34.66652432
Germinated,-22.63923301,-4.844427641
Germinated,-14.77950504,-3.455760896
Not,-16.16967837,-8.292312305
Not,-15.09529142,-5.383285801
Not,-15.51679862,-6.673015887
Germinated,-21.27159689,-12.01141325
Not,-19.86492034,-8.568101267
Germinated,-30.38668355,-25.51421072
Not,-24.40423636,-17.56861831
Not,-22.99794493,-10.91193607
Not,-20.12783467,-9.980867909
Not,-20.20134772,-7.001006868
Not,-20.19289613,-7.129854863
Germinated,-28.34330606,-22.282042
Not,-25.73111884,-15.66498996
Not,-22.66280134,-8.942370459
Not,-17.34266411,-4.969650027
Germinated,-29.7901156,-14.75791783
Not,-21.06085758,-10.54690286
Not,-20.37883579,-9.866311088
Not,-25.41256157,-10.40642075
Not,-27.7991302,-20.07101698
Germinated,-24.83017876,-11.86585786
Germinated,-24.32715726,-12.65080552
Not,-21.40475113,-11.61596532
Not,-14.65101119,-3.212250735
Germinated,-20.60761647,-11.48937924
Germinated,-20.83829872,-7.155237339
Not,-16.73418004,6.924167003
Not,-17.78568706,-4.701291847
Not,-27.33314032,-18.49777773
Germinated,-34.67427955,-21.23217869
Germinated,-37.53047123,-14.51393319
Not,-20.25514579,-0.254965772
Not,-26.75994123,-10.11022112
Not,-13.46314546,-1.770180562
Not,-21.39194498,-3.352484028
Not,-25.19854546,-11.60102171
Not,-40.72233873,-29.6789846
Not,-48.16370284,-39.7790559
Not,-19.86094503,-8.195529964
Not,-20.88451735,-3.725860409
Not,-21.04352618,0.738196874
Not,-41.67178002,-14.90913117
Not,-22.45012989,-7.430555707
Not,-22.27697299,-4.273836854
Not,-35.05498893,-22.02613263
Germinated,-37.7834974,-21.61469584
Germinated,-20.11906614,-7.308603764
Germinated,-31.03874294,-15.31655977
Germinated,-34.61419755,-19.13597361
Not,-38.92897293,-24.18167753
Germinated,-22.49611647,-0.355730385
Not,-20.69003798,-3.074903984
Germinated,-34.2533242,-5.407033919
Germinated,-27.63125824,-3.30594348
Not,-25.88581248,-9.807089176
Germinated,-22.57749158,-6.227625069
Germinated,-23.39208824,-0.974502812
Not,-36.98208192,-19.41084098
Not,-33.26243524,-8.236156927
Not,-15.82552551,-2.21354886
Germinated,-23.52090272,-18.00611591
Germinated,-34.70119341,-37.20695248
Germinated,-23.45855937,-11.04075951
Germinated,-16.13092527,-7.159402294
Not,-16.80144245,-10.83261207
Not,-15.13714683,-6.814613439
Not,-16.2740008,-9.467009064
Germinated,-21.9827473,-18.98328525
Not,-22.50968356,-16.67662875
Germinated,-25.75486228,-23.96304515
Not,-23.44070527,-21.19164299
Not,-37.12705245,-40.8180545
Not,-30.09589169,-30.29045752
Not,-20.4847682,-13.65294819
Not,-20.7140788,-13.55837385
Germinated,-23.05793682,-20.23260266
Not,-27.73637122,-25.85091835
Not,-23.93920119,-17.53872255
Not,-15.58521242,-7.515265817
Germinated,-28.83829673,-20.69631704
Not,-23.2471747,-20.29382859
Not,-19.81660156,-14.1381738
Not,-28.92315548,-26.55123028
Not,-25.09310081,-23.28418063
Germinated,-22.33604829,-12.19261204
Germinated,-21.67152257,-14.73121587
Not,-28.52076263,-30.78291229
Not,-18.79329053,-13.42004004
Germinated,-19.14525454,-15.80023583
Germinated,-19.48774956,-11.42358571
Not,-12.95902157,-0.640181197
Not,-17.57209422,-9.486127673
Not,-20.96148438,-15.47070433
Germinated,-28.32400916,-20.66512609
Germinated,-29.36709446,-17.02242739
Not,-20.70108927,-9.136856244
Not,-21.6007423,-13.68884908
Not,-12.72838962,-6.649041443
Not,-18.05726529,-7.730244673
Not,-21.58757741,-15.14787869
Not,-29.11452713,-27.14578237
Not,-45.27156846,-51.26629794
Not,-20.44635615,-16.61962246
Not,-18.15752708,-9.233442393
Not,-20.58857605,-9.107389908
Not,-33.57427064,-25.45112118
Not,-17.94493026,-10.83195959
Not,-17.91784367,-8.573045864
Not,-29.13632741,-24.33145972
Germinated,-31.753178,-28.54204962
Germinated,-20.54297602,-16.89044539
Germinated,-33.95208635,-31.4474543
Germinated,-34.61558717,-32.6409999
Not,-40.79387902,-45.75532772
Germinated,-20.73798804,-9.37751064
Not,-19.12587392,-12.5543669
Germinated,-21.53774618,-3.190033341
Germinated,-25.02600307,-8.470074485
Not,-27.94309841,-23.57056672
Germinated,-20.72898418,-14.75375336
Germinated,-19.99292173,-7.408722771
Not,-31.09670968,-24.10483648
Not,-37.28516465,-34.10788338
Not,-14.69266753,-5.852660527
Germinated,-27.65126461,-11.69078383
Germinated,-48.09806072,-30.48533231
Germinated,-34.94192482,-7.185689854
Germinated,-22.24875849,-4.908181871
Not,-26.6420231,-13.51008816
Not,-21.71434252,-3.530461691
Not,-23.74225035,-7.987354537
Germinated,-36.09844213,-14.41444879
Not,-29.63215073,-13.4039893
Germinated,-32.98480935,-15.61635786
Not,-28.04946151,-10.90116597
Not,-49.52091061,-33.07249111
Not,-40.16021561,-22.99655707
Not,-32.55177215,-10.37847705
Not,-34.27796995,-9.735942284
Germinated,-34.24586838,-16.6922561
Not,-36.13042832,-20.5321048
Not,-39.09453043,-15.06812661
Not,-23.91618901,-6.128344731
Germinated,-49.36544919,-16.78127348
Not,-36.01541201,-14.58972721
Not,-32.52080474,-13.09076928
Not,-43.99189846,-18.02181349
Not,-35.45118003,-20.18719451
Germinated,-29.53434471,-8.102916395
Germinated,-37.98256168,-16.94800331
Not,-36.03526673,-21.87656511
Not,-27.87204745,-5.498793505
Germinated,-28.79142134,-13.18701766
Germinated,-36.87731255,-12.37248547
Not,-16.40459402,-0.627880864
Not,-27.16096187,-3.279734147
Not,-35.23467192,-26.14330495
Germinated,-38.70708753,-12.48487266
Germinated,-37.78457819,-0.511744858
Not,-26.14859415,-4.503353849
Not,-40.73028122,-13.84766322
Not,-21.83747604,-5.352942493
Not,-36.38859423,-5.980469957
Not,-47.91890147,-22.80046535
Not,-46.60664552,-28.77169345
Not,-49.20597823,-23.47695113
Not,-27.42554022,-14.00057687
Not,-32.77151467,-3.005768641
Not,-25.69084233,-0.41907538
Not,-66.65659642,-19.29258765
Not,-31.51329263,-9.392033839
Not,-34.68232661,-3.234853937
Not,-40.55803997,-17.14642688
Germinated,-46.12469076,-21.63926206
Germinated,-26.91360778,-10.16991829
Germinated,-44.75104919,-15.8156193
Germinated,-47.09734599,-17.07191077
Not,-65.02212079,-38.09587488
Germinated,-33.13988063,-5.862756745
Not,-37.20362232,-16.77967442
Germinated,-26.82081294,-6.898373391
Germinated,-38.66683444,-8.949086044
Not,-37.67754442,-16.65741377
Germinated,-30.00404189,-5.143444866
Germinated,-40.28431554,-10.10625341
Not,-53.76680051,-25.73474043
Not,-50.17520399,-17.45127602
Not,-23.17962033,-2.072308111
Not,-18.24220096,-5.915959432
Germinated,-19.9727164,6.18059138
Not,-15.39787026,5.967007975
Germinated,-16.1361891,6.5352983
Not,-15.59396055,9.757002087
Not,-16.31329433,7.061902129
Not,-13.51065159,7.507439846
Not,-12.5272322,4.054624032
Not,-28.81729475,1.340823546
Not,-20.86742468,7.717397717
Not,-19.61623647,9.72545589
Germinated,-19.1278951,9.196911655
Not,-12.31689666,5.179335883
Germinated,-15.52638092,8.275444545
Not,-14.09169584,8.51924394
Not,-14.13891376,6.984964155
Not,-22.35019517,-2.144975768
Not,-17.38926848,5.278895178
Not,-18.82616794,9.611161995
Germinated,-17.34664212,7.260689356
Not,-16.14659408,10.27600601
Not,-14.71549775,7.84857972
Not,-15.86414542,11.79308875
Not,-15.5688491,8.720687882
Germinated,-21.53467652,-2.405232863
Not,-18.06717151,5.8655051
Not,-16.84369417,7.167029929
Not,-20.15901082,12.52617512
Germinated,-16.92409652,9.620672271
Not,-19.13300305,11.80373623
Not,-16.39470831,9.134402462
Not,-17.53176784,7.99683846
Not,-26.01297836,3.927720199
Not,-19.79610665,2.804855511
Germinated,-19.71220083,10.15829745
Not,-17.19737908,8.029669266
Germinated,-15.77600026,5.880415383
Not,-14.31617856,8.329412606
Not,-15.57122355,8.574213418
Not,-16.48814515,7.108905142
Not,-24.24711353,-3.93853081
Germinated,-22.36333631,5.140099289
Not,-22.55583105,15.13596376
Not,-18.54704576,11.52711289
Not,-16.15629236,10.86230763
Not,-14.02162174,8.265798803
Not,-18.88278119,6.546439228
Not,-17.85249704,9.116649368
Not,-25.87920491,1.920942522
Not,-29.92786191,6.992512637
Not,-18.48241528,3.431330136
Not,-23.47112063,13.39031779
Not,-14.79804212,7.419283219
Not,-21.65357052,16.13922424
Not,-21.38407734,14.81634424
Not,-17.81497923,5.751502805
Not,-25.53620504,3.984949876
Not,-33.22651328,13.60898433
Not,-29.49974247,16.72058806
Germinated,-24.84502694,12.80240994
Not,-23.67495966,14.47023749
Germinated,-21.91035745,13.45349143
Not,-18.20432805,4.56284226
Germinated,-14.90921154,7.548569562
Not,-17.27603994,-8.545899601
Germinated,-18.88245143,2.76504977
Not,-14.16607154,3.205296022
Germinated,-16.43402811,3.115905603
Germinated,-15.01457001,6.174185439
Not,-14.7607517,2.662162009
Not,-14.00401977,4.049658567
Not,-13.13815375,2.669949074
Not,-23.73198502,-0.117079337
Germinated,-18.5650501,2.31938114
Not,-18.31133988,7.456650958
Germinated,-17.12143422,6.197751187
Not,-10.76700231,3.009320423
Germinated,-13.81779417,5.908200769
Not,-13.69191475,6.929118725
Not,-12.4860828,4.429580373
Not,-18.51029452,-7.744835295
Not,-15.61492183,2.466160998
Germinated,-15.60462818,4.571305721
Germinated,-17.80120093,0.781658067
Germinated,-12.86817845,2.183328012
Not,-12.36015972,4.20810072
Germinated,-15.20163765,6.399821233
Not,-16.27032594,7.266325463
Germinated,-18.80483186,-5.275885957
Germinated,-15.94580763,3.684342794
Not,-14.4593576,3.779820009
Not,-18.05894412,10.04369361
Germinated,-14.1775389,1.91017254
Germinated,-17.35053033,8.216813184
Not,-15.19905037,5.373200065
Not,-16.95748269,5.833737503
Germinated,-22.62063095,0.175716641
Not,-17.07435868,1.222055608
Germinated,-17.87357215,5.188084623
Germinated,-16.00192404,6.531461052
Germinated,-14.84413562,4.013602389
Not,-11.7094668,4.353880672
Not,-13.88878544,5.0214063
Not,-19.72164833,7.618216688
Not,-25.26612385,-10.77766688
Germinated,-18.23053037,4.450643157
Not,-19.5910938,12.56310545
Not,-15.04963294,7.723347338
Not,-14.20093473,7.629228757
Not,-12.45894866,5.822348181
Not,-20.29217605,5.879147291
Not,-19.44722403,5.036648607
Not,-30.49820083,-11.46993008
Not,-21.27694932,1.411050543
Not,-15.56619722,-2.222688592
Germinated,-19.79963467,8.994672196
Not,-13.13688222,5.673255052
Germinated,-17.82778246,9.965575848
Germinated,-20.09566495,2.60015433
Not,-17.36908994,0.961935599
Not,-26.36560882,-7.689506165
Not,-21.11456222,7.691939753
Not,-16.29651424,6.300236703
Germinated,-16.67369438,4.234890023
Germinated,-15.45204194,6.337740188
Germinated,-19.45355804,6.22803195
Not,-11.35133301,-0.758487049
Germinated,-11.85137428,1.815062602
Not,-24.58775166,-10.36499921
Germinated,-30.93159539,7.301298092
Not,-24.57543093,9.874309137
Germinated,-28.11665538,6.993822152
Germinated,-25.29172903,10.59939488
Not,-24.15632043,11.65672466
Not,-22.0165887,11.3552693
Not,-17.70932652,7.41243161
Not,-32.9204394,-1.427200341
Germinated,-26.70368195,7.330643071
Not,-28.60997457,16.06082223
Germinated,-29.51427115,17.68070842
Not,-21.45393795,3.592844685
Germinated,-24.51668389,-0.146264555
Not,-21.04230532,13.51154094
Not,-19.15075912,10.8066527
Not,-22.38574161,-8.704982209
Not,-23.02679061,5.972988621
Germinated,-23.37249101,7.496119789
Germinated,-25.6796702,10.39806444
Germinated,-18.26033075,5.137105319
Not,-17.80041004,5.911422087
Germinated,-21.74047998,11.23684468
Not,-18.97999266,11.06168946
Germinated,-23.50873631,-1.277930188
Germinated,-22.96377383,4.063018311
Not,-16.64793654,0.919481705
Not,-24.57125278,12.36199068
Germinated,-19.34930575,3.923743646
Germinated,-23.10699707,9.757232943
Not,-20.39982752,11.70876187
Germinated,-20.69505265,10.0108061
Germinated,-31.65245981,1.306848024
Not,-22.1243034,-1.643952727
Germinated,-26.98116401,4.092120869
Germinated,-19.26766777,8.837471611
Germinated,-17.91060923,10.50471134
Not,-14.38392327,3.503918916
Not,-15.24300852,2.897012634
Not,-19.21195449,8.230083321
Not,-24.80369334,-2.301178428
Germinated,-20.99283377,6.395876556
Not,-24.00053127,17.39954548
Not,-16.03131825,5.963487873
Not,-16.86791607,11.15992812
Not,-14.27672577,7.917491534
Not,-17.78322699,6.761254659
Not,-18.6261643,6.228565345
Not,-26.70224335,5.112879147
Not,-21.08358004,-2.551684604
Not,-12.94918413,-1.984117495
Germinated,-26.06024792,7.861169086
Not,-15.80471659,8.507750091
Germinated,-20.96184074,11.20591883
Germinated,-20.86923638,6.674804059
Not,-16.89138425,-0.285939739
Not,-20.9831406,-1.766935765
Not,-23.79447755,11.21955196
Not,-15.68971465,3.164007503
Germinated,-21.24079556,4.935649161
Germinated,-17.5878326,8.379325588
Germinated,-23.04045282,5.329197624
Not,-13.55288815,-2.685346082
Germinated,-9.99264817,2.808824293
Not,-21.5385764,-13.2739244
Germinated,-26.1334359,3.66391977
Not,-17.87886784,6.928379507
Germinated,-16.28335952,-2.370884752
Germinated,-17.27156778,4.197383483
Not,-18.13657041,9.117169543
Not,-14.51822035,7.659878194
Not,-13.4151572,5.951664475
Not,-30.14283818,-12.85251715
Germinated,-23.13805464,5.653306879
Not,-28.60601324,11.22026202
Germinated,-24.80947189,10.87147057
Not,-15.76987218,5.751119248
Germinated,-22.04495798,5.002612356
Not,-18.60904438,8.270986335
Not,-15.6455177,9.873935558
Not,-27.2564802,-18.81866669
Not,-21.36340946,3.852013796
Germinated,-28.30882838,-1.885971892
Germinated,-24.16516699,8.672470407
Germinated,-17.61013374,2.215697747
Not,-14.0294109,1.359498144
Germinated,-24.11569766,10.76763353
Not,-16.30962251,10.43123858
Germinated,-29.01873655,-8.203206194
Germinated,-25.19737378,-3.027609929
Not,-21.64427695,-5.995654355
Not,-20.58496211,4.044241579
Germinated,-25.34928175,-2.372359744
Germinated,-25.08219886,12.63360741
Not,-18.61090768,11.04322817
Germinated,-19.27905769,8.508003427
Germinated,-40.75483148,-16.17564122
Not,-27.98708728,-12.35105275
Germinated,-32.15230851,3.452827223
Germinated,-20.58822963,7.028828925
Germinated,-17.96303204,7.825893605
Not,-15.25979285,-1.144661384
Not,-15.37164023,-0.562487445
Not,-19.02149982,3.408801205
Not,-46.08572702,-26.98436039
Germinated,-29.19624448,-4.797487877
Not,-29.02953827,15.70638559
Not,-17.80341492,0.419916994
Not,-18.78359355,11.78273408
Not,-15.52282081,2.865687449
Not,-22.37912427,2.928856507
Not,-19.57663205,2.63458357
Not,-57.97395965,-33.28517822
Not,-35.68809736,-8.817498192
Not,-23.45637828,-7.609275524
Germinated,-37.5298946,2.198214339
Not,-25.98269664,4.728084458
Germinated,-24.82704724,3.375911546
Germinated,-34.37358423,3.238218283
Not,-26.72891055,-7.161746727
Not,-46.7237074,-26.22146296
Not,-38.46424153,3.540517737
Not,-28.86057963,-0.61612407
Germinated,-37.38250059,0.25696822
Germinated,-37.5612539,6.549068509
Germinated,-35.72205926,6.544375978
Not,-25.45592518,-7.892195637
Germinated,-18.85783493,1.164723193
Not,-24.83598173,-14.02612155
Germinated,-35.35125469,-1.627524689
Not,-19.75172578,8.036257078
Germinated,-17.53850494,-3.765903847
Germinated,-19.13403906,6.398837841
Not,-19.70423315,11.38268906
Not,-13.29116108,3.211215346
Not,-14.17033923,7.113469815
Not,-31.80930769,-14.89083345
Germinated,-22.05205719,7.30051387
Not,-29.40076339,8.609364328
Germinated,-24.04222824,10.53643439
Not,-13.60074115,7.79005228
Germinated,-23.37485388,5.543065672
Not,-16.78726872,10.03483373
Not,-14.84871066,9.900244116
Not,-26.14141513,-16.98115655
Not,-18.95253889,4.346808765
Germinated,-25.25550339,-3.748879454
Germinated,-30.00437269,-2.853218247
Germinated,-16.14186635,-0.060923381
Not,-21.6065711,0.169410911
Germinated,-21.62353836,11.566189
Not,-14.29795361,9.962042774
Germinated,-20.76327501,-5.483179076
Germinated,-18.32334003,-3.311864967
Not,-19.90692491,-9.170865824
Not,-21.09550663,-4.628724255
Germinated,-22.24255817,-8.96514628
Germinated,-28.67099228,5.080352555
Not,-15.74362161,10.0088962
Germinated,-15.91283766,8.63876652
Germinated,-22.5410376,-9.939841788
Not,-18.63051896,-7.724006897
Germinated,-27.11894175,0.161601646
Germinated,-16.29734432,1.884131393
Germinated,-17.04992141,1.538062822
Not,-13.4484716,-4.227564545
Not,-12.9756896,-2.562031208
Not,-11.98148695,0.661803817
Not,-20.37061164,-3.634845504
Germinated,-17.42637843,-1.965140663
Not,-20.93031194,14.79471628
Not,-13.0529991,-2.481257678
Not,-13.24926484,8.304719273
Not,-11.33592471,-1.975350785
Not,-13.57555724,-2.384579605
Not,-13.30478097,-1.055198282
Not,-23.46237156,-1.93174864
Not,-23.36825306,-4.520849423
Not,-17.51211193,-6.701136637
Germinated,-29.2593965,-11.05808569
